movie,cast,Role
Sleep Tight ,Marta Etura,actor
Sleeper ,Mews Small,actor
Sleepers ,Minnie Driver,actor
Sleepover ,Hunter Parrish,actor
Sleepy Hollow             ,Lyndie Greenwood,actor
Sliding Doors ,John Lynch,actor
Sling Blade ,J.T. Walsh,actor
Slither ,Tania Saulnier,actor
Slow Burn ,Fisher Stevens,actor
Slow West ,Ben Mendelsohn,actor
Slumdog Millionaire ,Ayush Mahesh Khedekar,actor
Slums of Beverly Hills ,Jessica Walter,actor
Small Apartments ,Matt Lucas,actor
Small Soldiers ,Robert Picardo,actor
Small Time Crooks ,Michael Rapaport,actor
Smiling Fish & Goat on Fire ,Ion Overman,actor
Smilla's Sense of Snow ,Julia Ormond,actor
Smoke Signals ,Gary Farmer,actor
Smokin' Aces ,Alex Rocco,actor
Snake Eyes ,John Heard,actor
Snakes on a Plane ,Rachel Blanchard,actor
Snakes on a Plane ,Rachel Blanchard,actor
Snatch ,Jason Flemyng,actor
Snatch ,Jason Flemyng,actor
Snitch ,Nadine Velazquez,actor
Snitch ,Nadine Velazquez,actor
Snow Angels ,Tom Noonan,actor
Snow Day ,Jean Smart,actor
Snow Dogs ,M. Emmet Walsh,actor
Snow Falling on Cedars ,Daniel von Bargen,actor
Snow Flower and the Secret Fan ,Ji-hyun Jun,actor
Snow Queen ,Ivan Okhlobystin,actor
Snow White and the Huntsman ,Sam Claflin,actor
Snow White and the Seven Dwarfs ,Lucille La Verne,actor
Snow White: A Deadly Summer ,Tim Abell,actor
Snow White: A Tale of Terror ,Monica Keena,actor
Snowpiercer ,Kang-ho Song,actor
Solaris ,Natalya Bondarchuk,actor
Soldier ,Jason Scott Lee,actor
Solitary Man ,Richard Schiff,actor
Solitude ,Ali Daniels,actor
Solomon and Sheba ,Finlay Currie,actor
Some Guy Who Kills People ,Ahmed Best,actor
Some Like It Hot ,George Raft,actor
Someone Like You... ,Catherine Dent,actor
Something Borrowed ,Kirsten Day,actor
Something Wicked ,John Robinson,actor
Something's Gotta Give ,Paul Michael Glaser,actor
Somewhere ,Erin Wasson,actor
Somewhere in Time ,George Voskovec,actor
Son of God ,Darwin Shaw,actor
Son of the Mask ,Ben Stein,actor
Song One ,Li Jun Li,actor
Songcatcher ,Jane Adams,actor
Sonny with a Chance             ,Brandon Mychal Smith,actor
Sorcerer ,Amidou,actor
Sorority Boys ,Harland Williams,actor
Sorority Row ,Rumer Willis,actor
Soul Food ,Vivica A. Fox,actor
Soul Kitchen ,Birol ?nel,actor
Soul Men ,Mike Epps,actor
Soul Plane ,Tom Arnold,actor
Soul Surfer ,Craig T. Nelson,actor
Soul Survivors ,Candace Kroslak,actor
Sound of My Voice ,Constance Wu,actor
Source Code ,Russell Peters,actor
South Park: Bigger Longer & Uncut ,Trey Parker,actor
Southland Tales ,Chris Andrew Ciulla,actor
Southpaw ,Oona Laurence,actor
Space Battleship Yamato ,Hiroyuki Ikeuchi,actor
Space Chimps ,Omid Abtahi,actor
Space Cowboys ,William Devane,actor
Space Dogs ,Aleksandr Bashirov,actor
Space Jam ,Michael Jordan,actor
Space: Above and Beyond             ,Kristen Cloke,actor
Spaceballs ,Michael Winslow,actor
Spaced Invaders ,Tonya Lee Williams,actor
Spanglish ,Sarah Steele,actor
Sparkle ,Mike Epps,actor
Sparkler ,Veronica Cartwright,actor
Spartacus: War of the Damned             ,Viva Bianca,actor
Spawn ,Miko Hughes,actor
Special ,Ian Bohen,actor
Species ,Jordan Lund,actor
Spectre ,Stephanie Sigman,actor
Speed ,Joe Morton,actor
Speed 2: Cruise Control ,Lois Chiles,actor
Speed Racer ,Nicholas Elia,actor
Speedway Junky ,Adrienne Frantz,actor
Spellbound ,Leo G. Carroll,actor
Sphere ,Huey Lewis,actor
Sphinx ,John Gielgud,actor
Spice World ,Victoria Beckham,actor
Spider ,Lynn Redgrave,actor
Spider-Man ,Kirsten Dunst,actor
Spider-Man 2 ,Kirsten Dunst,actor
Spider-Man 3 ,Kirsten Dunst,actor
Spider-Man 3 ,Kirsten Dunst,actor
Spirit: Stallion of the Cimarron ,Zahn McClarnon,actor
Spirited Away ,Miyu Irino,actor
Splash ,Patrick Cronin,actor
Splice ,Delphine Chan?ac,actor
Split Second ,Alastair Duncan,actor
Spotlight ,Brian d'Arcy James,actor
Spring Breakers ,Rachel Korine,actor
Spun ,Debbie Harry,actor
Spy Game ,Catherine McCormack,actor
Spy Hard ,Nicollette Sheridan,actor
Spy Kids ,Daryl Sabara,actor
Spy Kids 2: Island of Lost Dreams ,Emily Osment,actor
Spy Kids 3-D: Game Over ,Alexa PenaVega,actor
Spy Kids: All the Time in the World in 4D ,Daryl Sabara,actor
St. Trinian's ,Tamsin Egerton,actor
St. Vincent ,Reg E. Cathey,actor
Stake Land ,Nick Damici,actor
Stan Helsing ,Diora Baird,actor
Stand by Me ,Casey Siemaszko,actor
Standard Operating Procedure ,Ken Davis,actor
Standing Ovation ,Kayla Raparelli,actor
Star Trek ,Bruce Greenwood,actor
Star Trek Beyond ,Lydia Wilson,actor
Star Trek II: The Wrath of Khan ,Nichelle Nichols,actor
Star Trek III: The Search for Spock ,Walter Koenig,actor
Star Trek Into Darkness ,Noel Clarke,actor
Star Trek IV: The Voyage Home ,Walter Koenig,actor
Star Trek V: The Final Frontier ,Walter Koenig,actor
Star Trek VI: The Undiscovered Country ,Nichelle Nichols,actor
Star Trek: First Contact ,Jonathan Frakes,actor
Star Trek: Generations ,Jonathan Frakes,actor
Star Trek: Insurrection ,Michael Dorn,actor
Star Trek: Nemesis ,Jonathan Frakes,actor
Star Trek: The Motion Picture ,Walter Koenig,actor
Star Wars: Episode I - The Phantom Menace ,Ian McDiarmid,actor
Star Wars: Episode II - Attack of the Clones ,Hayden Christensen,actor
Star Wars: Episode III - Revenge of the Sith ,Hayden Christensen,actor
Star Wars: Episode IV - A New Hope ,Kenny Baker,actor
Star Wars: Episode V - The Empire Strikes Back ,Anthony Daniels,actor
Star Wars: Episode VI - Return of the Jedi ,Kenny Baker,actor
Star Wars: Episode VII - The Force Awakens             ,,actor
Star Wars: The Clone Wars             ,Tom Kane,actor
Stardust ,Nathaniel Parker,actor
Stargate SG-1             ,Gary Jones,actor
Stargate: The Ark of Truth ,Julian Sands,actor
Starship Troopers ,Seth Gilliam,actor
Starsky & Hutch ,Fred Williamson,actor
Starsuckers ,Elton John,actor
State Fair ,Frank McHugh,actor
State of Play ,Michael Weston,actor
Stay Alive ,Samaire Armstrong,actor
Stealing Harvard ,Chris Penn,actor
Stealing Harvard ,Chris Penn,actor
Stealth ,Richard Roxburgh,actor
Steamboy ,Rosalind Ayres,actor
Steel ,Hill Harper,actor
Step Brothers ,Andrea Savage,actor
Step Up ,Josh Henderson,actor
Step Up 2: The Streets ,Luis Rosado,actor
Step Up 3D ,Facundo Lombard,actor
Step Up Revolution ,Misha Gabriel Hamilton,actor
Stepmom ,Herbert Russell,actor
Steppin: The Movie ,Chrystee Pharris,actor
Steve Jobs ,Michael Stuhlbarg,actor
Stick It ,John Patrick Amedori,actor
Stiff Upper Lips ,Samuel West,actor
Stigmata ,Portia de Rossi,actor
Still Alice ,Seth Gilliam,actor
Stir of Echoes ,Lusia Strus,actor
Stitches ,Jemma Curran,actor
Stoker ,Harmony Korine,actor
Stolen ,Sami Gayle,actor
Stolen Summer ,Bonnie Hunt,actor
Stomp the Yard ,Harry Lennix,actor
Stone ,Frances Conroy,actor
Stone Cold ,Richard Gant,actor
Stonewall ,Matt Craven,actor
Stop-Loss ,Abbie Cornish,actor
Stories of Our Lives ,Mugambi Nthiga,actor
Straight A's ,Josh Meyers,actor
Straight Out of Brooklyn ,Matty Rich,actor
Straight Outta Compton ,R. Marcos Taylor,actor
Strange Wilderness ,Jeff Garlin,actor
Stranger Than Fiction ,Danny Rhodes,actor
Strangerland ,Sean Keenan,actor
Strangers with Candy             ,Maria Thayer,actor
Straw Dogs ,Rhys Coiro,actor
Street Fighter ,Kylie Minogue,actor
Street Fighter: The Legend of Chun-Li ,Josie Ho,actor
Street Kings ,Noel Gugliemi,actor
Stripes ,Judge Reinhold,actor
Striptease ,Paul Guilfoyle,actor
Stuart Little ,Jeffrey Jones,actor
Stuart Little 2 ,Melanie Griffith,actor
Stuck on You ,Seymour Cassel,actor
Stung ,David Masterson,actor
Subconscious ,Tom Stedham,actor
Sublime ,Cas Anvar,actor
Submarine ,Sally Hawkins,actor
Subway ,Jean-Hugues Anglade,actor
Sucker Punch ,Scott Glenn,actor
Sugar Hill ,Steve Harris,actor
Sugar Town ,John Doe,actor
Suicide Squad ,Ike Barinholtz,actor
Summer Catch ,Bruce Davison,actor
Summer of Sam ,Mike Starr,actor
Summer Storm ,Robert Stadlober,actor
Sunday School Musical ,Debra Lynn Hull,actor
Sunshine ,Troy Garity,actor
Sunshine Cleaning ,Paul Dooley,actor
Sunshine State ,Timothy Hutton,actor
Super ,Paul T. Taylor,actor
Super 8 ,Zach Mills,actor
Super Hybrid ,John Reardon,actor
Super Mario Bros. ,Fiona Shaw,actor
Super Size Me ,Amelia Giancarlo,actor
Super Troopers ,Jay Chandrasekhar,actor
Superbabies: Baby Geniuses 2 ,Peter Wingfield,actor
Superbad ,Kevin Corrigan,actor
Supercapitalist ,Kathy Uyen,actor
Supercross ,Steve Howey,actor
Superhero Movie ,Marion Ross,actor
Superman ,Ned Beatty,actor
Superman II ,Jackie Cooper,actor
Superman III ,Jackie Cooper,actor
Superman IV: The Quest for Peace ,William Hootkins,actor
Superman Returns ,Frank Langella,actor
Supernova ,Vanessa Marshall,actor
Superstar ,Molly Shannon,actor
Supporting Characters ,Alex Karpovsky,actor
Sur le seuil ,Jean Pierre Bergeron,actor
"Surfer, Dude ",Sarah Wright,actor
Surf's Up ,Jon Heder,actor
Surrogates ,Boris Kodjoe,actor
Survival of the Dead ,Kathleen Munroe,actor
Survivor ,Robert Forster,actor
Suspect Zero ,William Mapother,actor
Sweet Charity ,Ben Vereen,actor
Sweet Home Alabama ,Courtney Gains,actor
Sweet November ,Frank Langella,actor
Sweet Sweetback's Baadasssss Song ,Melvin Van Peebles,actor
Swelter ,Grant Bowler,actor
Swept Away ,David Thornton,actor
Swimfan ,Jason Ritter,actor
Swimming Pool ,Jean-Claude Lecas,actor
Swing Vote ,Nathan Lane,actor
Swingers ,Blake Lindsley,actor
Switchback ,Ted Markland,actor
Swordfish ,Sam Shepard,actor
Sydney White ,Samm Levine,actor
"Synecdoche, New York ",Samantha Morton,actor
Syriana ,Kayvan Novak,actor
Syriana ,Kayvan Novak,actor
Ta Ra Rum Pum ,Vic Aviles,actor
Tadpole ,Ron Rifkin,actor
Tae Guk Gi: The Brotherhood of War ,Dong-gun Jang,actor
Take Me Home Tonight ,Dan Fogler,actor
Take Shelter ,Robert Longstreet,actor
Take the Lead ,Jasika Nicole,actor
Taken ,Xander Berkeley,actor
Taken 2 ,D.B. Sweeney,actor
Taken 3 ,Jon Gries,actor
Takers ,Jay Hernandez,actor
Taking Woodstock ,Demetri Martin,actor
Tales from the Crypt: Demon Knight ,Gary Farmer,actor
Tales from the Hood ,David Alan Grier,actor
Talk Radio ,Bill Johnson,actor
Talladega Nights: The Ballad of Ricky Bobby ,Gary Cole,actor
Tammy ,Ben Falcone,actor
Tangled ,M.C. Gainey,actor
Tango ,Miguel ?ngel Sol?,actor
Tango & Cash ,Brion James,actor
Tank Girl ,Jeff Kober,actor
Tanner Hall ,Chris Kattan,actor
Tarnation ,Renee Leblanc,actor
Taxi Driver ,Peter Boyle,actor
Taxi to the Dark Side ,Greg D'Agostino,actor
Taxman ,Robert Townsend,actor
Tea with Mussolini ,Paolo Seganti,actor
Teacher's Pet ,Jerry Stiller,actor
Team America: World Police ,Trey Parker,actor
Tears of the Sun ,Cole Hauser,actor
Ted ,Tom Skerritt,actor
Ted 2 ,Seth MacFarlane,actor
Teen Wolf Too ,Kim Darby,actor
Teenage Mutant Ninja Turtles ,Jeremy Howard,actor
Teenage Mutant Ninja Turtles ,Jeremy Howard,actor
Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,Ernie Reyes Jr.,actor
Teenage Mutant Ninja Turtles III ,Matt Hill,actor
Teenage Mutant Ninja Turtles: Out of the Shadows ,Brad Garrett,actor
Teeth ,John Hensley,actor
Teeth and Blood ,Clint Jung,actor
Terminator 2: Judgment Day ,S. Epatha Merkerson,actor
Terminator 3: Rise of the Machines ,Carolyn Hennesy,actor
Terminator Genisys ,Matt Smith,actor
Terminator Salvation ,Common,actor
Texas Chainsaw 3D ,Shaun Sipos,actor
Texas Rangers ,Leonor Varela,actor
Thank You for Smoking ,Todd Louiso,actor
That Awkward Moment ,Josh Pais,actor
That Thing You Do! ,Ethan Embry,actor
That's My Boy ,Will Forte,actor
The 13th Warrior ,Clive Russell,actor
The 33 ,Jacob Vargas,actor
The 40-Year-Old Virgin ,Gerry Bednob,actor
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,Matt Crabtree,actor
The 5th Quarter ,Sammy Nagi Njuguna,actor
The 5th Wave ,Nick Robinson,actor
The 6th Day ,Tony Goldwyn,actor
The Abyss ,Mary Elizabeth Mastrantonio,actor
The Act of Killing ,Syamsul Arifin,actor
The Addams Family ,Carel Struycken,actor
The Adjustment Bureau ,Jon Stewart,actor
The Adventurer: The Curse of the Midas Box ,Oliver Stark,actor
The Adventures of Elmo in Grouchland ,Caroll Spinney,actor
The Adventures of Ford Fairlane ,David Patrick Kelly,actor
The Adventures of Huck Finn ,Anne Heche,actor
The Adventures of Pinocchio ,Bebe Neuwirth,actor
The Adventures of Pluto Nash ,Burt Young,actor
The Adventures of Rocky & Bullwinkle ,Jonathan Winters,actor
The Adventures of Sharkboy and Lavagirl 3-D ,Taylor Dooley,actor
The Adventures of Tintin ,Tony Curran,actor
The Age of Adaline ,Ellen Burstyn,actor
The Age of Innocence ,Stuart Wilson,actor
The Alamo ,Jordi Moll?,actor
The Alamo ,Jordi Moll?,actor
The Algerian ,Ben Youcef,actor
The Amazing Catfish ,Jos? Manuel Orozco Angulo,actor
The Amazing Spider-Man ,Chris Zylka,actor
The Amazing Spider-Man 2 ,B.J. Novak,actor
The American ,Filippo Timi,actor
The American President ,Wendie Malick,actor
The Amityville Horror ,Ryan Reynolds,actor
The Andromeda Strain ,Eric Christmas,actor
The Angry Birds Movie ,Keegan-Michael Key,actor
The Animal ,Colleen Haskell,actor
The Ant Bully ,Julia Roberts,actor
The Apartment ,David White,actor
The Apostle ,June Carter Cash,actor
The Apparition ,Tim Williams,actor
The Art of Getting By ,Rita Wilson,actor
The Art of War ,Anne Archer,actor
The Artist ,Beth Grant,actor
The Assassin ,Satoshi Tsumabuki,actor
The Assassination of Jesse James by the Coward Robert Ford ,Sam Shepard,actor
The Astronaut Farmer ,Bruce Dern,actor
The Astronaut's Wife ,Clea DuVall,actor
The Astronaut's Wife ,Clea DuVall,actor
The A-Team             ,Dwight Schultz,actor
The Avengers ,Scarlett Johansson,actor
The Avengers ,Scarlett Johansson,actor
The Aviator ,Frances Conroy,actor
The Awakening ,Joseph Mawle,actor
The Baader Meinhof Complex ,Martina Gedeck,actor
The Bachelor             ,,actor
The Back-up Plan ,Tom Bosley,actor
The Bad News Bears ,Joyce Van Patten,actor
The Ballad of Cable Hogue ,L.Q. Jones,actor
The Ballad of Gregorio Cortez ,Ned Beatty,actor
The Ballad of Jack and Rose ,Ryan McDonald,actor
The Banger Sisters ,Sal Lopez,actor
The Bank Job ,Daniel Mays,actor
The Barbarian Invasions ,Marina Hands,actor
The Barbarians ,Richard Lynch,actor
The Basket ,Peter Coyote,actor
The Battle of Shaker Heights ,Kathleen Quinlan,actor
The Beach ,Peter Youngblood Hills,actor
"The Beast from 20,000 Fathoms ",Ross Elliott,actor
The Beastmaster ,Rip Torn,actor
The Beaver ,Riley Thomas Stewart,actor
The Believer ,Summer Phoenix,actor
The Benchwarmers ,Tim Meadows,actor
The Best Exotic Marigold Hotel ,Celia Imrie,actor
The Best Little Whorehouse in Texas ,Dom DeLuise,actor
The Best Man ,Jarrod Bunch,actor
The Best Man Holiday ,Eddie Cibrian,actor
The Best of Me ,Clarke Peters,actor
The Best Offer ,Liya Kebede,actor
The Best Years of Our Lives ,Dana Andrews,actor
The Betrayed ,Blaine Anderson,actor
The Beyond ,Al Cliver,actor
The BFG ,Rafe Spall,actor
The Big Bounce ,Willie Nelson,actor
The Big Hit ,Antonio Sabato Jr.,actor
The Big Lebowski ,Steve Buscemi,actor
The Big Parade ,Claire Adams,actor
The Big Short ,Charlie Talbert,actor
The Big Swap ,Thierry Harcourt,actor
The Big Tease ,Mary McCormack,actor
The Big Wedding ,Topher Grace,actor
The Big Year ,JoBeth Williams,actor
The Birth of a Nation ,Aunjanue Ellis,actor
The Black Dahlia ,Mike Starr,actor
The Black Hole ,Yvette Mimieux,actor
The Black Stallion ,Hoyt Axton,actor
The Blair Witch Project ,Michael C. Williams,actor
The Blind Side ,Kim Dickens,actor
The Blood of Heroes ,Anna Katarina,actor
The Blood of My Brother ,,actor
The Blue Bird ,Gale Sondergaard,actor
The Blue Butterfly ,Raoul Max Trujillo,actor
The Blue Lagoon ,Leo McKern,actor
The Blue Room ,Laurent Poitrenaux,actor
The Blues Brothers ,Ray Charles,actor
The Bodyguard ,DeVaughn Nixon,actor
The Bold and the Beautiful             ,Hunter Tylo,actor
The Bone Collector ,Leland Orser,actor
The Book of Eli ,Gary Oldman,actor
The Book of Life ,Ana de la Reguera,actor
"The Book of Mormon Movie, Volume 1: The Journey ",Bruce Newbold,actor
The Book Thief ,Roger Allam,actor
The Boondock Saints ,Bob Marley,actor
The Boondock Saints II: All Saints Day ,Clifton Collins Jr.,actor
The Border             ,Jaroslaw Boberek,actor
The Borrowers ,Mark Williams,actor
The Boss ,Ben Falcone,actor
The Bounty ,Laurence Olivier,actor
The Bounty Hunter ,Peter Greene,actor
The Bourne Identity ,Nicky Naud?,actor
The Bourne Legacy ,Stacy Keach,actor
The Bourne Supremacy ,Oksana Akinshina,actor
The Bourne Ultimatum ,Albert Finney,actor
The Box ,Celia Weston,actor
The Boxtrolls ,Tracy Morgan,actor
The Boy ,Stephanie Lemelin,actor
The Boy in the Striped Pajamas ,Cara Horgan,actor
The Boy Next Door ,Adam Hicks,actor
The Boys from Brazil ,Steve Guttenberg,actor
The Brain That Sings ,,actor
The Brain That Wouldn't Die ,Bruce Kerr,actor
The Brass Teapot ,Alia Shawkat,actor
The Brave Little Toaster ,Mindy Sterling,actor
The Break-Up ,Ann-Margret,actor
The Bridge of San Luis Rey ,Geraldine Chaplin,actor
The Bridge on the River Kwai ,Jack Hawkins,actor
The Bridges of Madison County ,Debra Monk,actor
The Broadway Melody ,Charles King,actor
The Broken Hearts Club: A Romantic Comedy ,Mary McCormack,actor
The Brothers ,Jenifer Lewis,actor
The Brothers Bloom ,Nora Zehetner,actor
The Brothers Grimm ,Mackenzie Crook,actor
The Brothers McMullen ,Maxine Bahns,actor
The Brothers Solomon ,Will Forte,actor
The Brown Bunny ,Anna Vareschi,actor
The Bubble ,Yousef 'Joe' Sweid,actor
The Bucket List ,Sean Hayes,actor
The Business of Fancydancing ,Cynthia Geary,actor
The Business of Strangers ,Frederick Weller,actor
The Butterfly Effect ,Cameron Bright,actor
The Cabin in the Woods ,Kristen Connolly,actor
The Cable Guy ,Andy Dick,actor
The Californians ,Illeana Douglas,actor
The Call ,Roma Maffia,actor
The Call of Cthulhu ,Barry Lynch,actor
The Calling ,Christopher Heyerdahl,actor
The Calling ,Christopher Heyerdahl,actor
The Campaign ,Katherine LaNasa,actor
The Canyons ,James Deen,actor
The Case of the Grinning Cat ,L?on Schwartzenberg,actor
The Cat in the Hat ,Spencer Breslin,actor
The Cave ,Marcel Iures,actor
The Caveman's Valentine ,Aunjanue Ellis,actor
The Celebration ,Trine Dyrholm,actor
The Cell ,James Gammon,actor
The Chambermaid on the Titanic ,Romane Bohringer,actor
The Change-Up ,Mircea Monroe,actor
The Charge of the Light Brigade ,Spring Byington,actor
The Children of Huang Shi ,Matthew Walker,actor
The Chorus ,G?rard Jugnot,actor
The Christmas Bunny ,Charles Irving Beale,actor
The Christmas Candle ,Lesley Manville,actor
The Chronicles of Narnia: Prince Caspian ,Dami?n Alc?zar,actor
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",Shane Rangi,actor
The Chronicles of Narnia: The Voyage of the Dawn Treader ,Laura Brent,actor
The Chronicles of Riddick ,Christina Cox,actor
The Chumscrubber ,Tim DeKay,actor
The Circle ,Mojgan Faramarzi,actor
The City of Your Final Destination ,Diego Velazquez,actor
The Claim ,Shirley Henderson,actor
The Claim ,Shirley Henderson,actor
The Clan of the Cave Bear ,Mike Muscat,actor
The Class ,Ang?lica Sancio,actor
The Client ,Brad Renfro,actor
The Cold Light of Day ,?scar Jaenada,actor
The Collection ,Lee Tergesen,actor
The Color of Freedom ,Tyrone Keogh,actor
The Color of Money ,Mary Elizabeth Mastrantonio,actor
The Color Purple ,Dana Ivey,actor
The Company             ,Alessandro Nivola,actor
The Conformist ,Dominique Sanda,actor
The Conjuring ,Hayley McFarland,actor
The Conjuring 2 ,Robin Atkin Downes,actor
The Conspirator ,Stephen Root,actor
The Constant Gardener ,Donald Sumpter,actor
The Contender ,William Petersen,actor
The Conversation ,Cindy Williams,actor
The Cookout ,Jenifer Lewis,actor
The Cooler ,Shawn Hatosy,actor
The Core ,Rekha Sharma,actor
The Corruptor ,Kim Chan,actor
The Cottage ,Georgia Groome,actor
The Cotton Club ,Fred Gwynne,actor
The Counselor ,Goran Visnjic,actor
The Count of Monte Cristo ,Michael Wincott,actor
The Country Bears ,Stephen Root,actor
