movie,cast,Role
Sharkskin ,Travis Myers,actor
Shattered ,Gerard Butler,actor
Shattered Glass ,Hayden Christensen,actor
Shaun of the Dead ,Peter Serafinowicz,actor
Shaun the Sheep             ,Justin Fletcher,actor
She Done Him Wrong ,Mae West,actor
She Wore a Yellow Ribbon ,Harry Carey Jr.,actor
Sheena ,Tanya Roberts,actor
Sherlock Holmes ,Robert Downey Jr.,actor
Sherlock Holmes: A Game of Shadows ,Robert Downey Jr.,actor
Sherrybaby ,Brad William Henke,actor
She's All That ,Paul Walker,actor
She's Gotta Have It ,S. Epatha Merkerson,actor
She's Out of My League ,Mike Vogel,actor
She's the Man ,Channing Tatum,actor
She's the One ,John Mahoney,actor
Shine ,Noah Taylor,actor
Shine a Light ,Mick Jagger,actor
Shinjuku Incident ,Bingbing Fan,actor
Shipwrecked ,Bj?rn Sundquist,actor
Sholem Aleichem: Laughing in the Darkness ,Rachel Dratch,actor
Shooter ,Tate Donovan,actor
Shooting Fish ,Peter McNamara,actor
Shooting the Warwicks ,Marri Savinar,actor
Shopgirl ,Frances Conroy,actor
Short Cut to Nirvana: Kumbh Mela ,The Dalai Lama,actor
Shortbus ,Sook-Yin Lee,actor
Shorts ,Jimmy Bennett,actor
Shotgun Stories ,Michael Abbott Jr.,actor
Should've Been Romeo ,Michael Rapaport,actor
Show Boat ,Agnes Moorehead,actor
Show Me ,Katharine Isabelle,actor
Showdown in Little Tokyo ,Cary-Hiroyuki Tagawa,actor
Showgirls ,Bobbie Phillips,actor
Shrek ,Kathleen Freeman,actor
Shrek 2 ,Rupert Everett,actor
Shrek Forever After ,Jon Hamm,actor
Shrek the Third ,Justin Timberlake,actor
Shutter ,James Kyson,actor
Shutter Island ,Leonardo DiCaprio,actor
Sicario ,Edgar Arreola,actor
Sicko ,Michael Moore,actor
Side Effects ,Channing Tatum,actor
Side Effects ,Channing Tatum,actor
Sideways ,Virginia Madsen,actor
Signed Sealed Delivered ,Eric Mabius,actor
Signs ,Rory Culkin,actor
Silent Hill ,Radha Mitchell,actor
Silent Hill: Revelation 3D ,Radha Mitchell,actor
Silent House ,Eric Sheffer Stevens,actor
Silent Movie ,Sid Caesar,actor
Silent Running ,Bruce Dern,actor
Silent Trigger ,Christopher Heyerdahl,actor
Silmido ,Yu-mi Jeong,actor
Silver Linings Playbook ,Jennifer Lawrence,actor
Silver Medallist ,Jack Kao,actor
Silverado ,Scott Glenn,actor
Simon Birch ,Oliver Platt,actor
Simply Irresistible ,Sarah Michelle Gellar,actor
Sin City ,Rosario Dawson,actor
Sin City: A Dame to Kill For ,Joseph Gordon-Levitt,actor
Sinbad: Legend of the Seven Seas ,Brad Pitt,actor
Singin' in the Rain ,Rita Moreno,actor
Sinister ,Danielle Kotch,actor
Sinister 2 ,Laila Haley,actor
Sisters in Law ,Vera Ngassa,actor
Six Days Seven Nights ,Harrison Ford,actor
Six-String Samurai ,Jeffrey Falcon,actor
Skin Trade ,Michael Jai White,actor
Sky Captain and the World of Tomorrow ,Angelina Jolie Pitt,actor
Sky High ,Michael Angarano,actor
Skyfall ,Albert Finney,actor
Skyfall ,Albert Finney,actor
Skyline ,David Zayas,actor
Slacker ,Tommy Pallotta,actor
Slacker Uprising ,Michael Moore,actor
Slackers ,Jaime King,actor
Slam ,Sonja Sohn,actor
Sleep Dealer ,Leonor Varela,actor
Sleep Tight ,Luis Tosar,actor
Sleeper ,Woody Allen,actor
Sleepers ,Robert De Niro,actor
Sleepover ,Steve Carell,actor
Sleepy Hollow             ,Nicole Beharie,actor
Sliding Doors ,Jeanne Tripplehorn,actor
Sling Blade ,Robert Duvall,actor
Slither ,Dustin Milligan,actor
Slow Burn ,Mekhi Phifer,actor
Slow West ,Michael Fassbender,actor
Slumdog Millionaire ,Anil Kapoor,actor
Slums of Beverly Hills ,Natasha Lyonne,actor
Small Apartments ,Noel Gugliemi,actor
Small Soldiers ,Kirsten Dunst,actor
Small Time Crooks ,Woody Allen,actor
Smiling Fish & Goat on Fire ,Derick Martini,actor
Smilla's Sense of Snow ,Jim Broadbent,actor
Smoke Signals ,Michael Greyeyes,actor
Smokin' Aces ,Ryan Reynolds,actor
Snake Eyes ,Nicolas Cage,actor
Snakes on a Plane ,Lin Shaye,actor
Snakes on a Plane ,Lin Shaye,actor
Snatch ,Jason Statham,actor
Snatch ,Jason Statham,actor
Snitch ,Dwayne Johnson,actor
Snitch ,Dwayne Johnson,actor
Snow Angels ,Michael Angarano,actor
Snow Day ,Chris Elliott,actor
Snow Dogs ,James Coburn,actor
Snow Falling on Cedars ,Rick Yune,actor
Snow Flower and the Secret Fan ,Bingbing Li,actor
Snow Queen ,Erin Fitzgerald,actor
Snow White and the Huntsman ,Chris Hemsworth,actor
Snow White and the Seven Dwarfs ,Adriana Caselotti,actor
Snow White: A Deadly Summer ,Maureen McCormick,actor
Snow White: A Tale of Terror ,David Conrad,actor
Snowpiercer ,Chris Evans,actor
Solaris ,Donatas Banionis,actor
Soldier ,Connie Nielsen,actor
Solitary Man ,Jenna Fischer,actor
Solitude ,Susan Chambers,actor
Solomon and Sheba ,Gina Lollobrigida,actor
Some Guy Who Kills People ,Kevin Corrigan,actor
Some Like It Hot ,Nehemiah Persoff,actor
Someone Like You... ,Hugh Jackman,actor
Something Borrowed ,Ashley Williams,actor
Something Wicked ,Julian Morris,actor
Something's Gotta Give ,Keanu Reeves,actor
Somewhere ,Nathalie Fay,actor
Somewhere in Time ,Teresa Wright,actor
Son of God ,Roma Downey,actor
Son of the Mask ,Jamie Kennedy,actor
Song One ,Anne Hathaway,actor
Songcatcher ,Aidan Quinn,actor
Sonny with a Chance             ,Doug Brochu,actor
Sorcerer ,Roy Scheider,actor
Sorority Boys ,Heather Matarazzo,actor
Sorority Row ,Julian Morris,actor
Soul Food ,Vanessa Williams,actor
Soul Kitchen ,Udo Kier,actor
Soul Men ,Bernie Mac,actor
Soul Plane ,Mo'Nique,actor
Soul Surfer ,Dennis Quaid,actor
Soul Survivors ,Melissa Sagemiller,actor
Sound of My Voice ,Christopher Denham,actor
Source Code ,Jake Gyllenhaal,actor
South Park: Bigger Longer & Uncut ,Minnie Driver,actor
Southland Tales ,Janeane Garofalo,actor
Southpaw ,Jake Gyllenhaal,actor
Space Battleship Yamato ,Takuya Kimura,actor
Space Chimps ,Cheryl Hines,actor
Space Cowboys ,Clint Eastwood,actor
Space Dogs ,Sergey Garmash,actor
Space Jam ,Bill Murray,actor
Space: Above and Beyond             ,James Morrison,actor
Spaceballs ,Joan Rivers,actor
Spaced Invaders ,Ariana Richards,actor
Spanglish ,Adam Sandler,actor
Sparkle ,Omari Hardwick,actor
Sparkler ,Frances Bay,actor
Spartacus: War of the Damned             ,Peter Mensah,actor
Spawn ,Michael Jai White,actor
Special ,Michael Rapaport,actor
Species ,Natasha Henstridge,actor
Spectre ,Christoph Waltz,actor
Speed ,Keanu Reeves,actor
Speed 2: Cruise Control ,Jason Patric,actor
Speed Racer ,Scott Porter,actor
Speedway Junky ,Patrick Renna,actor
Spellbound ,Norman Lloyd,actor
Sphere ,Peter Coyote,actor
Sphinx ,Frank Langella,actor
Spice World ,Jason Flemyng,actor
Spider ,Miranda Richardson,actor
Spider-Man ,J.K. Simmons,actor
Spider-Man 2 ,J.K. Simmons,actor
Spider-Man 3 ,J.K. Simmons,actor
Spider-Man 3 ,J.K. Simmons,actor
Spirit: Stallion of the Cimarron ,Matt Damon,actor
Spirited Away ,Bunta Sugawara,actor
Splash ,Tom Hanks,actor
Splice ,Sarah Polley,actor
Split Second ,Michael J. Pollard,actor
Spotlight ,Billy Crudup,actor
Spring Breakers ,James Franco,actor
Spun ,Patrick Fugit,actor
Spy Game ,Brad Pitt,actor
Spy Hard ,Hulk Hogan,actor
Spy Kids ,Alexa PenaVega,actor
Spy Kids 2: Island of Lost Dreams ,Steve Buscemi,actor
Spy Kids 3-D: Game Over ,Sylvester Stallone,actor
Spy Kids: All the Time in the World in 4D ,Alexa PenaVega,actor
St. Trinian's ,Lily Cole,actor
St. Vincent ,Bill Murray,actor
Stake Land ,Connor Paolo,actor
Stan Helsing ,Steve Howey,actor
Stand by Me ,Marshall Bell,actor
Standard Operating Procedure ,Jeffrey Frost,actor
Standing Ovation ,Kayla Jackson,actor
Star Trek ,Chris Hemsworth,actor
Star Trek Beyond ,Sofia Boutella,actor
Star Trek II: The Wrath of Khan ,Leonard Nimoy,actor
Star Trek III: The Search for Spock ,Leonard Nimoy,actor
Star Trek Into Darkness ,Benedict Cumberbatch,actor
Star Trek IV: The Voyage Home ,Leonard Nimoy,actor
Star Trek V: The Final Frontier ,Leonard Nimoy,actor
Star Trek VI: The Undiscovered Country ,Leonard Nimoy,actor
Star Trek: First Contact ,LeVar Burton,actor
Star Trek: Generations ,LeVar Burton,actor
Star Trek: Insurrection ,LeVar Burton,actor
Star Trek: Nemesis ,Tom Hardy,actor
Star Trek: The Motion Picture ,Leonard Nimoy,actor
Star Wars: Episode I - The Phantom Menace ,Natalie Portman,actor
Star Wars: Episode II - Attack of the Clones ,Natalie Portman,actor
Star Wars: Episode III - Revenge of the Sith ,Natalie Portman,actor
Star Wars: Episode IV - A New Hope ,Harrison Ford,actor
Star Wars: Episode V - The Empire Strikes Back ,Harrison Ford,actor
Star Wars: Episode VI - Return of the Jedi ,Harrison Ford,actor
Star Wars: Episode VII - The Force Awakens             ,Doug Walker,actor
Star Wars: The Clone Wars             ,Dee Bradley Baker,actor
Stardust ,Henry Cavill,actor
Stargate SG-1             ,Christopher Judge,actor
Stargate: The Ark of Truth ,Ben Browder,actor
Starship Troopers ,Jake Busey,actor
Starsky & Hutch ,Snoop Dogg,actor
Starsuckers ,Richard Curtis,actor
State Fair ,Dana Andrews,actor
State of Play ,Robin Wright,actor
Stay Alive ,Adam Goldberg,actor
Stealing Harvard ,Martin Starr,actor
Stealing Harvard ,Martin Starr,actor
Stealth ,Sam Shepard,actor
Steamboy ,William Hootkins,actor
Steel ,Charles Napier,actor
Step Brothers ,Will Ferrell,actor
Step Up ,Channing Tatum,actor
Step Up 2: The Streets ,Cassie Ventura,actor
Step Up 3D ,Alyson Stoner,actor
Step Up Revolution ,Ryan Guzman,actor
Stepmom ,Julia Roberts,actor
Steppin: The Movie ,Wesley Jonathan,actor
Steve Jobs ,Kate Winslet,actor
Stick It ,Jeff Bridges,actor
Stiff Upper Lips ,Sean Pertwee,actor
Stigmata ,Nia Long,actor
Still Alice ,Kristen Stewart,actor
Stir of Echoes ,Illeana Douglas,actor
Stitches ,Peter McQuinn,actor
Stoker ,Mia Wasikowska,actor
Stolen ,Nicolas Cage,actor
Stolen Summer ,Brian Dennehy,actor
Stomp the Yard ,Chris Brown,actor
Stone ,Robert De Niro,actor
Stone Cold ,Brian Bosworth,actor
Stonewall ,Jeremy Irvine,actor
Stop-Loss ,Joseph Gordon-Levitt,actor
Stories of Our Lives ,Paul Ogola,actor
Straight A's ,Jon Mack,actor
Straight Out of Brooklyn ,Lawrence Gilliard Jr.,actor
Straight Outta Compton ,Aldis Hodge,actor
Strange Wilderness ,Kevin Alejandro,actor
Stranger Than Fiction ,Will Ferrell,actor
Strangerland ,Nicholas Hamilton,actor
Strangers with Candy             ,Stephen Colbert,actor
Straw Dogs ,Alexander Skarsg?rd,actor
Street Fighter ,Ming-Na Wen,actor
Street Fighter: The Legend of Chun-Li ,Chris Klein,actor
Street Kings ,Keanu Reeves,actor
Stripes ,Bill Murray,actor
Striptease ,Demi Moore,actor
Stuart Little ,Chazz Palminteri,actor
Stuart Little 2 ,Nathan Lane,actor
Stuck on You ,Matt Damon,actor
Stung ,Clifton Collins Jr.,actor
Subconscious ,Mike Beckingham,actor
Sublime ,George Newbern,actor
Submarine ,Craig Roberts,actor
Subway ,Christopher Lambert,actor
Sucker Punch ,Jon Hamm,actor
Sugar Hill ,Khandi Alexander,actor
Sugar Town ,Ally Sheedy,actor
Suicide Squad ,Will Smith,actor
Summer Catch ,Marc Blucas,actor
Summer of Sam ,Mira Sorvino,actor
Summer Storm ,Alicja Bachleda,actor
Sunday School Musical ,Dustin Fitzsimons,actor
Sunshine ,Chris Evans,actor
Sunshine Cleaning ,Clifton Collins Jr.,actor
Sunshine State ,Miguel Ferrer,actor
Super ,Linda Cardellini,actor
Super 8 ,Joel Courtney,actor
Super Hybrid ,Melanie Papalia,actor
Super Mario Bros. ,Bob Hoskins,actor
Super Size Me ,Chemeeka Walker,actor
Super Troopers ,Geoffrey Arend,actor
Superbabies: Baby Geniuses 2 ,Scott Baio,actor
Superbad ,Emma Stone,actor
Supercapitalist ,Paul Sheehan,actor
Supercross ,Channing Tatum,actor
Superhero Movie ,Drake Bell,actor
Superman ,Marlon Brando,actor
Superman II ,Margot Kidder,actor
Superman III ,Margot Kidder,actor
Superman IV: The Quest for Peace ,Jim Broadbent,actor
Superman Returns ,Kevin Spacey,actor
Supernova ,Robert Forster,actor
Superstar ,Will Ferrell,actor
Supporting Characters ,Lena Dunham,actor
Sur le seuil ,Patrick Huard,actor
"Surfer, Dude ",Matthew McConaughey,actor
Surf's Up ,Jeff Bridges,actor
Surrogates ,Bruce Willis,actor
Survival of the Dead ,Julian Richings,actor
Survivor ,Milla Jovovich,actor
Suspect Zero ,Harry Lennix,actor
Sweet Charity ,Sammy Davis Jr.,actor
Sweet Home Alabama ,Ethan Embry,actor
Sweet November ,Keanu Reeves,actor
Sweet Sweetback's Baadasssss Song ,John Amos,actor
Swelter ,Rachel Ann Mullins,actor
Swept Away ,Bruce Greenwood,actor
Swimfan ,Erika Christensen,actor
Swimming Pool ,Charlotte Rampling,actor
Swing Vote ,Madeline Carroll,actor
Swingers ,Jon Favreau,actor
Switchback ,Gregory Scott Cummins,actor
Swordfish ,Hugh Jackman,actor
Sydney White ,Danny Strong,actor
"Synecdoche, New York ",Philip Seymour Hoffman,actor
Syriana ,Matt Damon,actor
Syriana ,Matt Damon,actor
Ta Ra Rum Pum ,Saif Ali Khan,actor
Tadpole ,Bebe Neuwirth,actor
Tae Guk Gi: The Brotherhood of War ,Min-sik Choi,actor
Take Me Home Tonight ,Topher Grace,actor
Take Shelter ,Katy Mixon,actor
Take the Lead ,Alfre Woodard,actor
Taken ,Liam Neeson,actor
Taken 2 ,Liam Neeson,actor
Taken 3 ,Liam Neeson,actor
Takers ,Paul Walker,actor
Taking Woodstock ,Imelda Staunton,actor
Tales from the Crypt: Demon Knight ,CCH Pounder,actor
Tales from the Hood ,Corbin Bernsen,actor
Talk Radio ,Michael Wincott,actor
Talladega Nights: The Ballad of Ricky Bobby ,Will Ferrell,actor
Tammy ,Gary Cole,actor
Tangled ,Brad Garrett,actor
Tango ,M?a Maestro,actor
Tango & Cash ,Sylvester Stallone,actor
Tank Girl ,Naomi Watts,actor
Tanner Hall ,Tom Everett Scott,actor
Tarnation ,Greg Ayres,actor
Taxi Driver ,Robert De Niro,actor
Taxi to the Dark Side ,Alex Gibney,actor
Taxman ,Fisher Stevens,actor
Tea with Mussolini ,Lily Tomlin,actor
Teacher's Pet ,Nathan Lane,actor
Team America: World Police ,Jeremy Shada,actor
Tears of the Sun ,Bruce Willis,actor
Ted ,Mila Kunis,actor
Ted 2 ,Liam Neeson,actor
Teen Wolf Too ,John Astin,actor
Teenage Mutant Ninja Turtles ,Noel Fisher,actor
Teenage Mutant Ninja Turtles ,Noel Fisher,actor
Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,Kevin Nash,actor
Teenage Mutant Ninja Turtles III ,Paige Turco,actor
Teenage Mutant Ninja Turtles: Out of the Shadows ,Stephen Amell,actor
Teeth ,Jess Weixler,actor
Teeth and Blood ,Marshal Hilton,actor
Terminator 2: Judgment Day ,Joe Morton,actor
Terminator 3: Rise of the Machines ,Nick Stahl,actor
Terminator Genisys ,J.K. Simmons,actor
Terminator Salvation ,Christian Bale,actor
Texas Chainsaw 3D ,Gunnar Hansen,actor
Texas Rangers ,Tom Skerritt,actor
Thank You for Smoking ,J.K. Simmons,actor
That Awkward Moment ,Mackenzie Davis,actor
That Thing You Do! ,Tom Hanks,actor
That's My Boy ,Adam Sandler,actor
The 13th Warrior ,Tony Curran,actor
The 33 ,Marco Trevi?o,actor
The 40-Year-Old Virgin ,Steve Carell,actor
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,Noureen DeWulf,actor
The 5th Quarter ,Aidan Quinn,actor
The 5th Wave ,Chlo? Grace Moretz,actor
The 6th Day ,Robert Duvall,actor
The Abyss ,Michael Biehn,actor
The Act of Killing ,Anwar Congo,actor
The Addams Family ,Anjelica Huston,actor
The Adjustment Bureau ,Matt Damon,actor
The Adventurer: The Curse of the Midas Box ,Ioan Gruffudd,actor
The Adventures of Elmo in Grouchland ,Vanessa Williams,actor
The Adventures of Ford Fairlane ,Lauren Holly,actor
The Adventures of Huck Finn ,Curtis Armstrong,actor
The Adventures of Pinocchio ,Martin Landau,actor
The Adventures of Pluto Nash ,Rosario Dawson,actor
The Adventures of Rocky & Bullwinkle ,Robert De Niro,actor
The Adventures of Sharkboy and Lavagirl 3-D ,Taylor Lautner,actor
The Adventures of Tintin ,Toby Jones,actor
The Age of Adaline ,Harrison Ford,actor
The Age of Innocence ,Richard E. Grant,actor
The Alamo ,Dennis Quaid,actor
The Alamo ,Dennis Quaid,actor
The Algerian ,Zuhair Haddad,actor
The Amazing Catfish ,Ximena Ayala,actor
The Amazing Spider-Man ,Emma Stone,actor
The Amazing Spider-Man 2 ,Emma Stone,actor
The American ,Violante Placido,actor
The American President ,Shawna Waldron,actor
The Amityville Horror ,Jimmy Bennett,actor
The Andromeda Strain ,David Wayne,actor
The Angry Birds Movie ,Peter Dinklage,actor
The Animal ,Louis Lombardi,actor
The Ant Bully ,Nicolas Cage,actor
The Apartment ,Fred MacMurray,actor
The Apostle ,John Beasley,actor
The Apparition ,Julianna Guill,actor
The Art of Getting By ,Michael Angarano,actor
The Art of War ,Michael Biehn,actor
The Artist ,B?r?nice Bejo,actor
The Assassin ,Qi Shu,actor
The Assassination of Jesse James by the Coward Robert Ford ,Brad Pitt,actor
The Astronaut Farmer ,J.K. Simmons,actor
The Astronaut's Wife ,Johnny Depp,actor
The Astronaut's Wife ,Johnny Depp,actor
The A-Team             ,George Peppard,actor
The Avengers ,Chris Hemsworth,actor
The Avengers ,Chris Hemsworth,actor
The Aviator ,Leonardo DiCaprio,actor
The Awakening ,Isaac Hempstead Wright,actor
The Baader Meinhof Complex ,Moritz Bleibtreu,actor
The Bachelor             ,Chris Harrison,actor
The Back-up Plan ,Danneel Ackles,actor
The Bad News Bears ,Tatum O'Neal,actor
The Ballad of Cable Hogue ,Slim Pickens,actor
The Ballad of Gregorio Cortez ,Barry Corbin,actor
The Ballad of Jack and Rose ,Beau Bridges,actor
The Banger Sisters ,Erika Christensen,actor
The Bank Job ,Jason Statham,actor
The Barbarian Invasions ,Marie-Jos?e Croze,actor
The Barbarians ,Michael Berryman,actor
The Basket ,Eric Dane,actor
The Battle of Shaker Heights ,Shiri Appleby,actor
The Beach ,Leonardo DiCaprio,actor
"The Beast from 20,000 Fathoms ",Kenneth Tobey,actor
The Beastmaster ,Vanna Bonta,actor
The Beaver ,Jennifer Lawrence,actor
The Believer ,Ryan Gosling,actor
The Benchwarmers ,Jon Lovitz,actor
The Best Exotic Marigold Hotel ,Tom Wilkinson,actor
The Best Little Whorehouse in Texas ,Dolly Parton,actor
The Best Man ,Harold Perrineau,actor
The Best Man Holiday ,Harold Perrineau,actor
The Best of Me ,Luke Bracey,actor
The Best Offer ,Jim Sturgess,actor
The Best Years of Our Lives ,Myrna Loy,actor
The Betrayed ,Alice Krige,actor
The Beyond ,Catriona MacColl,actor
The BFG ,Mark Rylance,actor
The Big Bounce ,Morgan Freeman,actor
The Big Hit ,Bokeem Woodbine,actor
The Big Lebowski ,Philip Seymour Hoffman,actor
The Big Parade ,John Gilbert,actor
The Big Short ,Ryan Gosling,actor
The Big Swap ,Kevin Howarth,actor
The Big Tease ,Craig Ferguson,actor
The Big Wedding ,Robin Williams,actor
The Big Year ,Joel McHale,actor
The Birth of a Nation ,Jason Stuart,actor
The Black Dahlia ,Scarlett Johansson,actor
The Black Hole ,Robert Forster,actor
The Black Stallion ,Teri Garr,actor
The Blair Witch Project ,Heather Donahue,actor
The Blind Side ,Catherine Dyer,actor
The Blood of Heroes ,Delroy Lindo,actor
The Blue Bird ,Spring Byington,actor
The Blue Butterfly ,William Hurt,actor
The Blue Lagoon ,Brooke Shields,actor
The Blue Room ,Mathieu Amalric,actor
The Blues Brothers ,John Belushi,actor
The Bodyguard ,Bill Cobbs,actor
The Bold and the Beautiful             ,Ronn Moss,actor
The Bone Collector ,Denzel Washington,actor
The Book of Eli ,Denzel Washington,actor
The Book of Life ,Channing Tatum,actor
"The Book of Mormon Movie, Volume 1: The Journey ",Noah Danby,actor
The Book Thief ,Emily Watson,actor
The Boondock Saints ,Norman Reedus,actor
The Boondock Saints II: All Saints Day ,Norman Reedus,actor
The Border             ,Jacek Koman,actor
The Borrowers ,Jim Broadbent,actor
The Boss ,Peter Dinklage,actor
The Bounty ,Liam Neeson,actor
The Bounty Hunter ,Gerard Butler,actor
The Bourne Identity ,Matt Damon,actor
The Bourne Legacy ,Jeremy Renner,actor
The Bourne Supremacy ,Matt Damon,actor
The Bourne Ultimatum ,Matt Damon,actor
The Box ,Frank Langella,actor
The Boxtrolls ,Isaac Hempstead Wright,actor
The Boy ,Lauren Cohan,actor
The Boy in the Striped Pajamas ,Richard Johnson,actor
The Boy Next Door ,Ryan Guzman,actor
The Boys from Brazil ,Laurence Olivier,actor
The Brain That Wouldn't Die ,Virginia Leith,actor
The Brass Teapot ,Jack McBrayer,actor
The Brave Little Toaster ,Jon Lovitz,actor
The Break-Up ,Jon Favreau,actor
The Bridge of San Luis Rey ,Robert De Niro,actor
The Bridge on the River Kwai ,William Holden,actor
The Bridges of Madison County ,Clint Eastwood,actor
The Broadway Melody ,Anita Page,actor
The Broken Hearts Club: A Romantic Comedy ,Justin Theroux,actor
The Brothers ,Julie Benz,actor
The Brothers Bloom ,Zachary Gordon,actor
The Brothers Grimm ,Matt Damon,actor
The Brothers McMullen ,Shari Albert,actor
The Brothers Solomon ,Jenna Fischer,actor
The Brown Bunny ,Vincent Gallo,actor
The Bubble ,Ohad Knoller,actor
The Bucket List ,Morgan Freeman,actor
The Business of Fancydancing ,William Joseph Elk III,actor
The Business of Strangers ,Stockard Channing,actor
The Butterfly Effect ,Logan Lerman,actor
The Cabin in the Woods ,Chris Hemsworth,actor
The Cable Guy ,Matthew Broderick,actor
The Californians ,Keith Carradine,actor
The Call ,Michael Imperioli,actor
The Call of Cthulhu ,Dan Novy,actor
The Calling ,Topher Grace,actor
The Calling ,Topher Grace,actor
The Campaign ,Will Ferrell,actor
The Canyons ,Nolan Gerard Funk,actor
The Case of the Grinning Cat ,Marina Vlady,actor
The Cat in the Hat ,Sean Hayes,actor
The Cave ,Eddie Cibrian,actor
The Caveman's Valentine ,Colm Feore,actor
The Celebration ,Ulrich Thomsen,actor
